seed,mean_return,std_return,mean_length,std_length,iter
1,-0.4566175454805691,3.390161140760242,1.001001051153814,7.071067811861922,0
1,-0.2694621279356836,2.1964975810968763,1.001001051153814,7.071067811861922,1
1,-0.2433712305340788,2.0297846745454438,1.001001051153814,7.071067811861922,2
1,-0.2527273607373563,2.0721978806873493,1.001001051153814,7.071067811861922,3
1,-0.3440266310389382,2.8125219403025516,1.001001051153814,7.071067811861922,4
