seed,mean_return,std_return,mean_length,std_length,iter
1,0.960595872500837,10.352451542949767,1.0000870685229275,7.000655913528305,0
1,0.8531517482036668,10.22286790228962,1.000082064174184,7.000281356747471,1
1,0.8781108151151696,10.61285087468046,1.0001100891722294,7.000377437549165,2
1,0.9893655034435671,9.683099256763201,1.0001050845930974,7.000360279973154,3
1,0.8910189518327075,10.293714580825252,1.0003043055227447,7.001758109402253,4
