seed,mean_return,std_return,mean_length,std_length,iter
1,1.0750893988864636,8.777668333675196,1.0002230608956244,7.000764734886749,0
1,1.0140122853985667,7.144524114184242,1.0000660076568881,7.000226307997015,1
1,1.168760408842915,10.476648518009839,1.0000420038643556,7.0001440116418125,2
1,1.0595287580820496,7.474332510248965,1.0000150009750635,7.000051431709483,3
