seed,mean_return,std_return,mean_length,std_length,iter
1,1.0122435661521638,8.65022402578115,1.000012000744046,7.000041145276948,0
1,1.009856084954677,7.457526909945465,1.0000090005310314,7.000030858889736,1
1,1.0415060089839447,7.552628506701155,1.000012000744046,7.000041145276948,2
1,1.0236604290077784,7.653871419760901,1.000010000600036,7.000034287680439,3
1,1.0241451019296615,7.197740459081513,1.00003400285624,7.000116580168031,4
