seed,mean_return,std_return,mean_length,std_length,iter
1,1.056729343130277,7.482983074001335,1.0000070003990227,7.000024001323432,0
1,1.0081320387064683,7.094713407044952,1.0000070003990227,7.000024001323432,1
1,0.9671257783994366,7.060756349460757,1.0000360030962663,7.000123438006251,2
1,1.0423995805052895,7.645842170822699,1.0000380033442944,7.000130295864629,3
1,1.0392191083218925,7.47884299438348,1.0000140008960574,7.000048002893609,4
