Epoch #19: episode_reward: -16839.027 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #20: episode_accuracy: 0.135 ± 0.000,                                   episode_1_off_accuracy: 0.153 ± 0.000
Epoch #20: episode_reward: -16825.531 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #21: episode_accuracy: 0.135 ± 0.000,                                   episode_1_off_accuracy: 0.151 ± 0.000
Epoch #21: episode_reward: -16833.034 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #22: episode_accuracy: 0.135 ± 0.000,                                   episode_1_off_accuracy: 0.152 ± 0.000
Epoch #22: episode_reward: -16839.224 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #23: episode_accuracy: 0.135 ± 0.000,                                   episode_1_off_accuracy: 0.151 ± 0.000
Epoch #23: episode_reward: -16840.787 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #24: episode_accuracy: 0.135 ± 0.000,                                   episode_1_off_accuracy: 0.147 ± 0.000
Epoch #24: episode_reward: -16826.708 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #25: episode_accuracy: 0.131 ± 0.000,                                   episode_1_off_accuracy: 0.157 ± 0.000
Epoch #25: episode_reward: -16816.397 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #26: episode_accuracy: 0.135 ± 0.000,                                   episode_1_off_accuracy: 0.180 ± 0.000
Epoch #26: episode_reward: -16840.501 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #27: episode_accuracy: 0.137 ± 0.000,                                   episode_1_off_accuracy: 0.238 ± 0.000
Epoch #27: episode_reward: -16812.358 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #28: episode_accuracy: 0.162 ± 0.000,                                   episode_1_off_accuracy: 0.250 ± 0.000
Epoch #28: episode_reward: -16806.313 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #29: episode_accuracy: 0.131 ± 0.000,                                   episode_1_off_accuracy: 0.153 ± 0.000
Epoch #29: episode_reward: -16825.342 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #30: episode_accuracy: 0.138 ± 0.000,                                   episode_1_off_accuracy: 0.156 ± 0.000
Epoch #30: episode_reward: -16817.114 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #31: episode_accuracy: 0.071 ± 0.000,                                   episode_1_off_accuracy: 0.240 ± 0.000
Epoch #31: episode_reward: -16805.357 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #32: episode_accuracy: 0.105 ± 0.000,                                   episode_1_off_accuracy: 0.246 ± 0.000
Epoch #32: episode_reward: -16805.833 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #33: episode_accuracy: 0.134 ± 0.000,                                   episode_1_off_accuracy: 0.176 ± 0.000
Epoch #33: episode_reward: -16817.455 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #34: episode_accuracy: 0.135 ± 0.000,                                   episode_1_off_accuracy: 0.149 ± 0.000
Epoch #34: episode_reward: -16832.817 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #35: episode_accuracy: 0.198 ± 0.000,                                   episode_1_off_accuracy: 0.280 ± 0.000
Epoch #35: episode_reward: -16813.720 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #36: episode_accuracy: 0.214 ± 0.000,                                   episode_1_off_accuracy: 0.280 ± 0.000
Epoch #36: episode_reward: -16814.703 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #37: episode_accuracy: 0.259 ± 0.000,                                   episode_1_off_accuracy: 0.294 ± 0.000
Epoch #37: episode_reward: -16813.438 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #38: episode_accuracy: 0.078 ± 0.000,                                   episode_1_off_accuracy: 0.261 ± 0.000
Epoch #38: episode_reward: -16814.159 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #39: episode_accuracy: 0.216 ± 0.000,                                   episode_1_off_accuracy: 0.288 ± 0.000
