seed,mean_return,std_return,mean_length,std_length,mean_accuracy,std_accuracy,mean_1_off_accuracy,std_1_off_accuracy,mean_1_mse,std_1_mse,iter
1,-18.99842269308865,1.7121459269992585,1.0,0.0,0.1617712733257977,0.36519971281534575,0.5980058302100065,0.48733448765230414,3.2912529846690237,1.8285375019759693,0
1,-18.968013258988087,1.6038437988229814,1.0,0.0,0.12142622008051243,0.3234968509867373,0.45037222123068993,0.49492449878389966,2.992708780928605,1.647753155578918,1
1,-19.409169387611147,2.2837137612832588,1.0,0.0,0.11460566759870705,0.31594900063613424,0.39113332143494556,0.48484695527434407,3.4198211872780186,2.0247239055450734,2
1,-19.358881456270478,2.181300613373609,1.0,0.0,0.05862256330933825,0.23210214749648606,0.21366966109425506,0.4072424213526455,3.341264089374207,2.269058265384282,3
1,-17.43701588434767,1.6935549318700942,1.0,0.0,0.12247208836535983,0.3242690332126605,0.43474051599341623,0.49304490185445415,3.326196355177193,2.0638972980864536,4
