seed,mean_return,std_return,mean_length,std_length,mean_accuracy,std_accuracy,mean_1_off_accuracy,std_1_off_accuracy,mean_1_mse,std_1_mse,iter
1,-19.046960686072545,1.989660262705441,1.0,0.0,0.34119777777777777,0.4725554404942776,0.5213488888888889,0.497875241207481,2.970529434153676,1.3911436429488764,0
1,-19.198027187091725,2.1737284909969854,1.0,0.0,0.2866711111111111,0.45109547863445104,0.42658666666666667,0.49321481411172075,2.7931251806977127,1.3647156523795045,1
1,-19.201909716827526,2.274731425798707,1.0,0.0,0.14415333333333333,0.3504806423847396,0.15453111111111112,0.3599587937939975,2.7470735661661427,1.9987055193391936,2
1,-19.18450507712984,2.2593685443751306,1.0,0.0,0.14852,0.35490340500472894,0.1601822222222222,0.3651354916861532,2.6342196719518682,2.2972957166981938,3
