seed,mean_return,std_return,mean_length,std_length,mean_accuracy,std_accuracy,mean_1_off_accuracy,std_1_off_accuracy,mean_1_mse,std_1_mse,iter
1,-19.43510112370932,2.284445192795989,1.0,0.0,0.1074400618716164,0.3072273145439721,0.32073135423483456,0.4647694111464122,4.469749602617567,56.78911339865526,0
1,-19.404362878536517,2.275944359996357,1.0,0.0,0.18304003807484084,0.38401096824343994,0.46969321990203655,0.49629657429106355,3.550107600458231,3.2362490721234654,1
1,-19.315419199973572,2.298376534258009,1.0,0.0,0.16422551410950484,0.36741094099826194,0.3689654351835326,0.4788788985577901,3.3094364772843106,3.433965604176121,2
1,-17.939246832054256,2.38590511396741,1.0,0.0,0.15202133777539809,0.3566084206164593,0.45530251650901304,0.4959473630401479,3.9797184167101056,3.2838195942568227,3
