seed,mean_return,std_return,mean_length,std_length,mean_accuracy,std_accuracy,mean_1_off_accuracy,std_1_off_accuracy,mean_1_mse,std_1_mse,iter
1,-19.278620384234493,2.087646956163334,1.0,0.0,0.08551172982727508,0.2766154268918332,0.2975481388938465,0.4542414752834784,3.724588035570752,2.2532157584299863,0
1,-19.209595356283838,2.1228208230674714,1.0,0.0,0.10553631982866322,0.3039614692945124,0.3242417752394551,0.46486925165652065,3.6054005423873203,3.043624173828838,1
1,-19.271076663247257,2.006358195903551,1.0,0.0,0.09173458663017828,0.28515732263841315,0.37384575723322827,0.48124237970852995,3.8094006532706084,3.0544426598483745,2
1,-19.214833685756055,2.053377163595068,1.0,0.0,0.13219188133341264,0.3347305829600488,0.46611299502250775,0.49594933994117585,4.000324735384434,2.905748661829328,3
1,-17.964483312511156,2.4127070123547107,1.0,0.0,0.1050568148015944,0.30348991837658845,0.3138429809427489,0.46110673740192787,3.8415458420247615,3.1613827956295313,4
