seed,mean_return,std_return,mean_length,std_length,mean_accuracy,std_accuracy,mean_1_off_accuracy,std_1_off_accuracy,mean_1_mse,std_1_mse,iter
1,-17.597429948242013,1.9557829876133084,1.0,0.0,0.039042576397564796,0.19059027108689552,0.17891129751918616,0.3806676704806884,3.705221350928081,1.8695261022329628,0
