seed,mean_return,std_return,mean_length,std_length,iter
1,-0.3588360340700582,19.73630914380912,1.001001051153814,7.071067811861922,0
1,-0.5124956060953355,3.755819925663609,1.001001051153814,7.071067811861922,1
1,-0.3930370544476562,2.9326524498244484,1.001001051153814,7.071067811861922,2
