seed,mean_return,std_return,mean_length,std_length,iter
1,-407.2609257038917,2883.541398109259,1.001001051153814,7.071067811861922,0
1,-428.42019734982375,3030.4555264553605,1.001001051153814,7.071067811861922,1
1,-435.17743686060015,3077.6832472269894,1.001001051153814,7.071067811861922,2
1,-0.3482947735761101,2.676144282855087,1.001001051153814,7.071067811861922,3
