seed,mean_return,std_return,mean_length,std_length,iter
1,-0.28680706573475456,2.5929185967145614,1.001001051153814,7.071067811861922,0
1,-0.4562671337550301,3.2368334073678624,1.001001051153814,7.071067811861922,1
1,-0.4602488300666059,3.268613467191493,1.001001051153814,7.071067811861922,2
1,-0.45274705981488117,3.214543401635408,1.001001051153814,7.071067811861922,3
