seed,mean_return,std_return,mean_length,std_length,iter
1,-14390.39813054485,0.0,1000.0,0.0,0
1,-416.2477248578173,0.0,1000.0,0.0,1
1,-180.5566357518772,0.0,1000.0,0.0,2
