seed,mean_return,std_return,mean_length,std_length,iter
1,-3.36525232310557,0.0,1000.0,0.0,0
1,6.538911112792097,0.0,1000.0,0.0,1
1,-12.518633039754132,0.0,1000.0,0.0,2
